Permno is a number identifying each unique firm,,,,,,,
"ret is the return during the indicated monthi in percent units (i.e., 2.50 means 2.50%)",,,,,,,
lmktcap is the market capitalization of the firm as of the start of the month ,,,,,,,
,,,,,,,
permno,ret,month,month_txt,year_txt,Date,year,lmktcap
59176,-5.1282052,3,03,1994,199403,1994,14300000
59176,7.65765756,4,04,1994,199404,1994,13600000
59176,5.40084317,5,05,1994,199405,1994,14500000
59176,-6.78733066,6,06,1994,199406,1994,13500000
59176,3.78640778,7,07,1994,199407,1994,12700000
59176,6.13207556,8,08,1994,199408,1994,13100000
59176,7.99999982,9,09,1994,199409,1994,13900000
59176,2.38683131,10,10,1994,199410,1994,15000000
59176,-4.04858291,11,11,1994,199411,1994,15300000
59176,0.337552722,12,12,1994,199412,1994,15000000
59176,6.77966103,1,01,1995,199501,1995,15000000
59176,6.74603209,2,02,1995,199502,1995,16000000
59176,3.71747203,3,03,1995,199503,1995,17000000
59176,0.286738342,4,04,1995,199504,1995,17300000
59176,2.15827338,5,05,1995,199505,1995,17200000
59176,-0.704225339,6,06,1995,199506,1995,17600000
59176,9.858156,7,07,1995,199507,1995,17500000
59176,4.87012975,8,08,1995,199508,1995,19100000
59176,9.90712047,9,09,1995,199509,1995,19700000
59176,-7.94366226,10,10,1995,199510,1995,21600000
59176,4.61538471,11,11,1995,199511,1995,19800000
59176,-2.64705885,12,12,1995,199512,1995,20600000
59176,11.7220543,1,01,1996,199601,1996,20000000
59176,-0.271739135,2,02,1996,199602,1996,22300000
59176,7.62942806,3,03,1996,199603,1996,22200000
59176,-1.31645575,4,04,1996,199604,1996,23900000
59176,-5.67010306,5,05,1996,199605,1996,23400000
59176,-2.45901644,6,06,1996,199606,1996,22100000
59176,-1.45658264,7,07,1996,199607,1996,21600000
59176,0,8,08,1996,199608,1996,20900000
59176,5.71428575,9,09,1996,199609,1996,20900000
59176,2.10810807,10,10,1996,199610,1996,21900000
59176,11.1702129,11,11,1996,199611,1996,22300000
59176,8.56459364,12,12,1996,199612,1996,24800000
59176,9.9557519,1,01,1997,199701,1997,26800000
59176,5.63380271,2,02,1997,199702,1997,29400000
59176,-8.76190513,3,03,1997,199703,1997,31100000
59176,10.1878911,4,04,1997,199704,1997,28400000
59176,5.70342205,5,05,1997,199705,1997,31200000
59176,7.19424486,6,06,1997,199706,1997,32900000
59176,12.7181202,7,07,1997,199707,1997,35100000
59176,-7.16417879,8,08,1997,199708,1997,39400000
59176,5.30546606,9,09,1997,199709,1997,36400000
59176,-4.45801541,10,10,1997,199710,1997,38400000
59176,1.1217949,11,11,1997,199711,1997,36600000
59176,13.4389862,12,12,1997,199712,1997,37000000
59176,-6.232493,1,01,1998,199801,1998,41500000
59176,7.61762485,2,02,1998,199802,1998,38900000
59176,1.94309503,3,03,1998,199803,1998,41900000
59176,11.5452692,4,04,1998,199804,1998,42700000
59176,0.428134575,5,05,1998,199805,1998,47500000
59176,11.0596836,6,06,1998,199806,1998,47300000
59176,-2.96703298,7,07,1998,199807,1998,52500000
59176,-29.3318242,8,08,1998,199808,1998,50900000
59176,-0.480769249,9,09,1998,199809,1998,36000000
59176,13.7761667,10,10,1998,199810,1998,35400000
59176,13.5863781,11,11,1998,199811,1998,40200000
59176,2.43597757,12,12,1998,199812,1998,45700000
59176,0.585365854,1,01,1999,199901,1999,46300000
59176,5.4678008,2,02,1999,199902,1999,46500000
59176,8.73271897,3,03,1999,199903,1999,49100000
59176,10.9872609,4,04,1999,199904,1999,53300000
59176,-7.36489743,5,05,1999,199905,1999,58900000
59176,7.6716572,6,06,1999,199906,1999,54500000
59176,1.24879926,7,07,1999,199907,1999,58600000
59176,4.36432622,8,08,1999,199908,1999,59400000
59176,-1.81818176,9,09,1999,199909,1999,61800000
59176,14.2407402,10,10,1999,199910,1999,60700000
59176,-1.74512994,11,11,1999,199911,1999,69200000
59176,9.87195373,12,12,1999,199912,1999,68000000
59176,-0.766917318,1,01,2000,200001,2000,74400000
59176,-18.5508341,2,02,2000,200002,2000,73800000
59176,10.9920822,3,03,2000,200003,2000,60100000
59176,0.538816629,4,04,2000,200004,2000,65900000
59176,8.36120397,5,05,2000,200005,2000,66200000
59176,-3.47222239,6,06,2000,200006,2000,72100000
59176,8.90647471,7,07,2000,200007,2000,69600000
59176,4.29988988,8,08,2000,200008,2000,75700000
59176,2.74841432,9,09,2000,200009,2000,78700000
59176,-1.10288067,10,10,2000,200010,2000,80900000
59176,-8.43750015,11,11,2000,200011,2000,80000000
59176,0,12,12,2000,200012,2000,73100000
59176,-14.1205937,1,01,2001,200101,2001,73100000
59176,-6.83651268,2,02,2001,200102,2001,62600000
59176,-5.87967597,3,03,2001,200103,2001,58400000
59176,2.95399372,4,04,2001,200104,2001,54900000
59176,-0.75400495,5,05,2001,200105,2001,56600000
59176,-7.88224041,6,06,2001,200106,2001,55700000
59176,4.14949134,7,07,2001,200107,2001,51300000
59176,-9.69502479,8,08,2001,200108,2001,53400000
59176,-20.2086747,9,09,2001,200109,2001,48200000
59176,1.54852318,10,10,2001,200110,2001,38500000
59176,11.8246667,11,11,2001,200111,2001,39000000
59176,8.4472768,12,12,2001,200112,2001,43900000
59176,0.672456855,1,01,2002,200201,2002,47600000
59176,1.67364664,2,02,2002,200202,2002,47800000
59176,12.3731092,3,03,2002,200203,2002,48600000
59176,0.31738095,4,04,2002,200204,2002,54900000
59176,3.65764461,5,05,2002,200205,2002,55000000
59176,-14.5612776,6,06,2002,200206,2002,56500000
59176,-2.69824173,7,07,2002,200207,2002,48300000
59176,2.26886868,8,08,2002,200208,2002,47000000
59176,-13.5330036,9,09,2002,200209,2002,47900000
59176,16.9018552,10,10,2002,200210,2002,41400000
59176,7.03877211,11,11,2002,200211,2002,48200000
59176,-8.99050012,12,12,2002,200212,2002,51200000
59176,0.509194657,1,01,2003,200301,2003,46500000
59176,-5.4883115,2,02,2003,200302,2003,46400000
59176,-1.04229385,3,03,2003,200303,2003,43800000
59176,14.1739428,4,04,2003,200304,2003,43400000
59176,10.0369759,5,05,2003,200305,2003,49800000
59176,0.360061275,6,06,2003,200306,2003,54000000
59176,5.88375218,7,07,2003,200307,2003,54200000
59176,1.992305,8,08,2003,200308,2003,56800000
59176,0.022202301,9,09,2003,200309,2003,58000000
59176,4.37194593,10,10,2003,200310,2003,58000000
59176,-2.59961896,11,11,2003,200311,2003,60300000
59176,5.73178865,12,12,2003,200312,2003,58800000
59176,7.4849695,1,01,2004,200401,2004,62000000
59176,3.04783564,2,02,2004,200402,2004,66600000
59176,-2.75177788,3,03,2004,200403,2004,68600000
59176,-5.59305251,4,04,2004,200404,2004,66900000
59176,3.57507654,5,05,2004,200405,2004,63100000
59176,1.5384621,6,06,2004,200406,2004,64800000
59176,-2.19930131,7,07,2004,200407,2004,65700000
59176,-0.45771054,8,08,2004,200408,2004,63700000
59176,2.87884567,9,09,2004,200409,2004,63400000
59176,3.3618357,10,10,2004,200410,2004,65200000
59176,4.97456081,11,11,2004,200411,2004,67300000
59176,1.1847063,12,12,2004,200412,2004,69900000
59176,-5.1445812,1,01,2005,200501,2005,70800000
59176,1.49953719,2,02,2005,200502,2005,67000000
59176,-4.91228551,3,03,2005,200503,2005,68000000
59176,2.58906335,4,04,2005,200504,2005,64100000
59176,2.18215883,5,05,2005,200505,2005,65800000
59176,-0.928503182,6,06,2005,200506,2005,67100000
59176,3.32519338,7,07,2005,200507,2005,66300000
59176,0.436366675,8,08,2005,200508,2005,68200000
59176,3.98261547,9,09,2005,200509,2005,68500000
59176,-1.26671605,10,10,2005,200510,2005,71300000
59176,3.31524536,11,11,2005,200511,2005,61700000
59176,0.077792525,12,12,2005,200512,2005,63800000
59176,2.15701852,1,01,2006,200601,2006,63900000
59176,2.7264066,2,02,2006,200602,2006,65100000
59176,-2.46845167,3,03,2006,200603,2006,66900000
59176,2.62607448,4,04,2006,200604,2006,65000000
59176,1.02211339,5,05,2006,200605,2006,66500000
59176,-2.09712908,6,06,2006,200606,2006,67100000
59176,-1.89778246,7,07,2006,200607,2006,65700000
59176,0.922012143,8,08,2006,200608,2006,63300000
59176,6.73772544,9,09,2006,200609,2006,63800000
59176,3.35235298,10,10,2006,200610,2006,68100000
59176,1.57412179,11,11,2006,200611,2006,69600000
59176,3.32083926,12,12,2006,200612,2006,70700000
59176,-3.79099548,1,01,2007,200701,2007,73100000
59176,-2.31879465,2,02,2007,200702,2007,69800000
59176,-0.826441776,3,03,2007,200703,2007,68100000
59176,7.83687308,4,04,2007,200704,2007,66900000
59176,7.10401386,5,05,2007,200705,2007,72000000
59176,-5.84795773,6,06,2007,200706,2007,77200000
59176,-4.06995639,7,07,2007,200707,2007,72700000
59176,0.136655301,8,08,2007,200708,2007,69200000
59176,1.27942683,9,09,2007,200709,2007,69300000
59176,2.91393269,10,10,2007,200710,2007,70200000
59176,-3.23215947,11,11,2007,200711,2007,71300000
59176,-11.8006088,12,12,2007,200712,2007,69000000
59176,-5.2095335,1,01,2008,200801,2008,60800000
59176,-13.9018968,2,02,2008,200802,2008,56900000
59176,3.35697867,3,03,2008,200803,2008,48900000
59176,10.2470241,4,04,2008,200804,2008,50600000
59176,-3.47772166,5,05,2008,200805,2008,55600000
59176,-18.7270775,6,06,2008,200806,2008,53700000
59176,-0.982211996,7,07,2008,200807,2008,43600000
59176,6.89655542,8,08,2008,200808,2008,43000000
59176,-10.7106857,9,09,2008,200809,2008,46000000
59176,-21.8741193,10,10,2008,200810,2008,41100000
59176,-15.2363658,11,11,2008,200811,2008,31900000
59176,-20.4204217,12,12,2008,200812,2008,27000000
59176,-8.8409692,1,01,2009,200901,2009,21500000
59176,-27.9139221,2,02,2009,200902,2009,19400000
59176,13.0182385,3,03,2009,200903,2009,14000000
59176,86.3536239,4,04,2009,200904,2009,15800000
59176,-1.46708544,5,05,2009,200905,2009,29500000
59176,-5.75452968,6,06,2009,200906,2009,29000000
59176,21.9018936,7,07,2009,200907,2009,27100000
59176,19.37875,8,08,2009,200908,2009,33700000
59176,0.768781314,9,09,2009,200909,2009,40200000
59176,2.77285725,10,10,2009,200910,2009,40300000
59176,20.0631499,11,11,2009,200911,2009,41400000
59176,-3.13172676,12,12,2009,200912,2009,49700000
59176,-6.61401898,1,01,2010,201001,2010,48200000
59176,1.40732545,2,02,2010,201002,2010,44900000
59176,8.51008072,3,03,2010,201003,2010,45700000
59176,11.7789648,4,04,2010,201004,2010,49300000
59176,-13.5516047,5,05,2010,201005,2010,55300000
59176,0.025086125,6,06,2010,201006,2010,47900000
59176,12.4433212,7,07,2010,201007,2010,47700000
59176,-10.6854849,8,08,2010,201008,2010,53700000
59176,5.41760698,9,09,2010,201009,2010,48000000
59176,-0.92790788,10,10,2010,201010,2010,50600000
59176,4.24506068,11,11,2010,201011,2010,49900000
59176,-0.694130128,12,12,2010,201012,2010,52000000
59176,1.49115315,1,01,2011,201101,2011,51700000
59176,0.437986664,2,02,2011,201102,2011,52200000
59176,3.74110863,3,03,2011,201103,2011,52400000
59176,8.98230299,4,04,2011,201104,2011,54300000
59176,5.13446741,5,05,2011,201105,2011,59000000
59176,0.542640127,6,06,2011,201106,2011,62000000
59176,-3.21083143,7,07,2011,201107,2011,62200000
59176,-0.659476081,8,08,2011,201108,2011,59700000
59176,-9.6761167,9,09,2011,201109,2011,59300000
59176,13.1403059,10,10,2011,201110,2011,53600000
59176,-5.09679578,11,11,2011,201111,2011,59200000
59176,-1.81099661,12,12,2011,201112,2011,55800000
59176,6.67797625,1,01,2012,201201,2012,54800000
59176,5.48464321,2,02,2012,201202,2012,58400000
59176,9.39686373,3,03,2012,201203,2012,61700000
59176,4.40718718,4,04,2012,201204,2012,67600000
59176,-7.27453455,5,05,2012,201205,2012,70300000
59176,4.26293612,6,06,2012,201206,2012,64300000
59176,-0.515375379,7,07,2012,201207,2012,67000000
59176,1.0223534,8,08,2012,201208,2012,65700000
59176,-2.46998053,9,09,2012,201209,2012,66100000
59176,-1.21350577,10,10,2012,201210,2012,64500000
59176,-0.125066447,11,11,2012,201211,2012,62600000
59176,2.82647219,12,12,2012,201212,2012,62600000
59176,2.66179871,1,01,2013,201301,2013,64300000
59176,5.67930639,2,02,2013,201302,2013,65000000
59176,8.54384154,3,03,2013,201303,2013,68700000
59176,1.70472078,4,04,2013,201304,2013,74300000
59176,10.6709473,5,05,2013,201305,2013,75200000
59176,-1.25478404,6,06,2013,201306,2013,83200000
59176,-1.01659372,7,07,2013,201307,2013,82100000
59176,-2.52134074,8,08,2013,201308,2013,79600000
59176,5.0201539,9,09,2013,201309,2013,77600000
59176,8.62024203,10,10,2013,201310,2013,81500000
59176,4.88997549,11,11,2013,201311,2013,87600000
59176,5.74592091,12,12,2013,201312,2013,91900000
59176,-6.03990592,1,01,2014,201401,2014,97200000
59176,7.36297593,2,02,2014,201402,2014,90500000
59176,-1.3694128,3,03,2014,201403,2014,97000000
59176,-2.63245422,4,04,2014,201404,2014,95400000
59176,4.65515219,5,05,2014,201405,2014,92600000
59176,3.68306302,6,06,2014,201406,2014,96900000
59176,-6.96743205,7,07,2014,201407,2014,100000000
59176,1.76136717,8,08,2014,201408,2014,92100000
59176,-2.24455837,9,09,2014,201409,2014,93700000
59176,3.05002965,10,10,2014,201410,2014,91600000
59176,2.74597146,11,11,2014,201411,2014,93100000
59176,0.670853443,12,12,2014,201412,2014,95600000
59176,-12.9944086,1,01,2015,201501,2015,96300000
59176,1.11537222,2,02,2015,201502,2015,82500000
59176,-3.93429808,3,03,2015,201503,2015,83200000
59176,-0.857662316,4,04,2015,201504,2015,79300000
59176,2.93092877,5,05,2015,201505,2015,78700000
59176,-2.14500744,6,06,2015,201506,2015,81000000
59176,-2.13587712,7,07,2015,201507,2015,78900000
59176,0.86774081,8,08,2015,201508,2015,76200000
59176,-3.37591767,9,09,2015,201509,2015,76800000
59176,-0.782402698,10,10,2015,201510,2015,74200000
59176,-2.21130587,11,11,2015,201511,2015,72100000
59176,-2.91735958,12,12,2015,201512,2015,70500000
59176,-22.6599604,1,01,2016,201601,2016,68500000
59176,3.88785377,2,02,2016,201602,2016,51800000
59176,10.4713917,3,03,2016,201603,2016,53600000
59176,7.03582838,4,04,2016,201604,2016,58800000
59176,0.504358578,5,05,2016,201605,2016,62200000
59176,-7.16241449,6,06,2016,201606,2016,62500000
59176,6.08953387,7,07,2016,201607,2016,57800000
59176,1.737516,8,08,2016,201608,2016,59500000
59176,-2.34827828,9,09,2016,201609,2016,60600000
59176,4.21611071,10,10,2016,201610,2016,59200000
59176,8.46131146,11,11,2016,201611,2016,60800000
59176,2.83176135,12,12,2016,201612,2016,65900000
59176,3.53671089,1,01,2017,201701,2017,67800000
59176,4.81801592,2,02,2017,201702,2017,69900000
59176,-1.18660629,3,03,2017,201703,2017,72200000
59176,0.581468036,4,04,2017,201704,2017,71200000
59176,-2.91482341,5,05,2017,201705,2017,70800000
59176,9.4879061,6,06,2017,201706,2017,68800000
59176,1.55508723,7,07,2017,201707,2017,75300000
59176,1.02076158,8,08,2017,201708,2017,75300000
59176,5.06387986,9,09,2017,201709,2017,76100000
59176,5.98054118,10,10,2017,201710,2017,80000000
59176,2.29271613,11,11,2017,201711,2017,82900000
59176,1.63749717,12,12,2017,201712,2017,84800000
59176,0.443061115,1,01,2018,201801,2018,86200000
59176,-1.90140773,2,02,2018,201802,2018,86300000
59176,-4.33802009,3,03,2018,201803,2018,83900000
59176,6.23928085,4,04,2018,201804,2018,80200000
59176,-0.455693109,5,05,2018,201805,2018,85000000
59176,-0.305191288,6,06,2018,201806,2018,84600000
59176,1.90815981,7,07,2018,201807,2018,84300000
59176,6.49116486,8,08,2018,201808,2018,85700000
59176,0.48121768,9,09,2018,201809,2018,91300000
59176,-3.16461138,10,10,2018,201810,2018,91700000
59176,9.2864722,11,11,2018,201811,2018,87800000
59176,-15.0975302,12,12,2018,201812,2018,95900000
59176,8.15148652,1,01,2019,201901,2019,81400000
59176,4.90749851,2,02,2019,201902,2019,87000000
59176,1.44793503,3,03,2019,201903,2019,90900000
59176,7.61207715,4,04,2019,201904,2019,91700000
59176,-2.149624,5,05,2019,201905,2019,97900000
59176,7.61049911,6,06,2019,201906,2019,95800000
59176,1.0693456,7,07,2019,201907,2019,103000000
59176,-3.21620964,8,08,2019,201908,2019,103000000
59176,-1.73631627,9,09,2019,201909,2019,99900000
59176,-0.481907325,10,10,2019,201910,2019,98100000
59176,2.42155865,11,11,2019,201911,2019,96000000
59176,3.63802463,12,12,2019,201912,2019,98300000
59328,0.73529412,1,01,1980,198001,1980,1407056
59328,5.10948896,2,02,1980,198002,1980,1417402
59328,-13.5416672,3,03,1980,198003,1980,1489824
59328,-0.803212821,4,04,1980,198004,1980,1288077
59328,10.9311745,5,05,1980,198005,1980,1277731
59328,-3.28467153,6,06,1980,198006,1980,1417402
59328,28.3018857,7,07,1980,198007,1980,1370845
59328,3.0882353,8,08,1980,198008,1980,1758820
59328,1.85449366,9,09,1980,198009,1980,1813137
59328,-5.60224093,10,10,1980,198010,1980,1846761
59328,10.9792285,11,11,1980,198011,1980,1743301
59328,-13.3689836,12,12,1980,198012,1980,1934702
59328,-7.71604925,1,01,1981,198101,1981,1743809
59328,-6.02006689,2,02,1981,198102,1981,1609255
59328,3.55871879,3,03,1981,198103,1981,1512377
59328,4.12371121,4,04,1981,198104,1981,1569327
59328,8.58085826,5,05,1981,198105,1981,1634041
59328,-12.1580549,6,06,1981,198106,1981,1774256
59328,-6.22837357,7,07,1981,198107,1981,1565874
59328,-16.974169,8,08,1981,198108,1981,1468346
59328,-13.333334,9,09,1981,198109,1981,1219106
59328,17.4358979,10,10,1981,198110,1981,1064944
59328,-12.2270741,11,11,1981,198111,1981,1250626
59328,-9.9502489,12,12,1981,198112,1981,1097711
59328,15.4696137,1,01,1982,198201,1982,999527.3
59328,-1.91387553,2,02,1982,198202,1982,1154150
59328,12.6829267,3,03,1982,198203,1982,1132061
59328,9.5238097,4,04,1982,198204,1982,1278036
59328,-3.55731212,5,05,1982,198205,1982,1399754
59328,2.86885239,6,06,1982,198206,1982,1349961
59328,3.18725109,7,07,1982,198207,1982,1394587
59328,13.8996139,8,08,1982,198208,1982,1439036
59328,-10.8474575,9,09,1982,198209,1982,1639057
59328,12.9277572,10,10,1982,198210,1982,1478487
59328,3.03030312,11,11,1982,198211,1982,1669623
59328,1.30718956,12,12,1982,198212,1982,1720217
59328,10.9677419,1,01,1983,198301,1983,2020348
59328,8.13953504,2,02,1983,198302,1983,2241934
59328,3.763441,3,03,1983,198303,1983,2424417
59328,2.5906736,4,04,1983,198304,1983,2520435
59328,15.6565651,5,05,1983,198305,1983,2585732
59328,30.1310033,6,06,1983,198306,1983,2990568
59328,8.05369094,7,07,1983,198307,1983,3922351
59328,1.86335407,8,08,1983,198308,1983,4238245
59328,0.609756075,9,09,1983,198309,1983,4317218
59328,-8.48484859,10,10,1983,198310,1983,4595250
59328,10.5960265,11,11,1983,198311,1983,4205350
59328,0.598802418,12,12,1983,198312,1983,4650950
59328,-12.5,1,01,1984,198401,1984,4691442
59328,1.36054419,2,02,1984,198402,1984,4105012
59328,-3.35570462,3,03,1984,198403,1984,4160862
59328,-2.7777778,4,04,1984,198404,1984,4047696
59328,-11.7857143,5,05,1984,198405,1984,3935260
59328,-2.02429146,6,06,1984,198406,1984,3471462
59328,0.826446246,7,07,1984,198407,1984,3411656
59328,18.0327863,8,08,1984,198408,1984,3439851
59328,-13.8888896,9,09,1984,198409,1984,4060152
59328,-10.4838707,10,10,1984,198410,1984,3518655
59328,2.70270277,11,11,1984,198411,1984,3149764
59328,-1.75438598,12,12,1984,198412,1984,3234893
59328,9.82142836,1,01,1985,198501,1985,3187296
59328,-8.9430891,2,02,1985,198502,1985,3500334
59328,-0.892857183,3,03,1985,198503,1985,3187296
59328,-0.900900923,4,04,1985,198504,1985,3181843
59328,-4.09090891,5,05,1985,198505,1985,3153178
59328,-1.42180091,6,06,1985,198506,1985,3024184
59328,8.65384638,7,07,1985,198507,1985,2988440
59328,-7.96460211,8,08,1985,198508,1985,3247055
59328,-0.961538497,9,09,1985,198509,1985,2988440
59328,-0.970873795,10,10,1985,198510,1985,2980022
59328,11.7647059,11,11,1985,198511,1985,2951090
59328,2.63157897,12,12,1985,198512,1985,3298277
59328,-3.41880359,1,01,1986,198601,1986,3395282
59328,-1.7699115,2,02,1986,198602,1986,3279204
59328,-6.30630627,3,03,1986,198603,1986,3221165
59328,9.61538479,4,04,1986,198604,1986,3034252
59328,-4.38596494,5,05,1986,198605,1986,3326007
59328,-15.5963302,6,06,1986,198606,1986,3180130
59328,-20.6521735,7,07,1986,198607,1986,2689183
59328,26.0273963,8,08,1986,198608,1986,2133808
59328,-15.2173907,9,09,1986,198609,1986,2689183
59328,3.84615399,10,10,1986,198610,1986,2292869
59328,13.5802463,11,11,1986,198611,1986,2381056
59328,-8.69565234,12,12,1986,198612,1986,2704409
59328,48.8095224,1,01,1987,198701,1987,2473233
59328,21.6000006,2,02,1987,198702,1987,3680406
59328,3.2894738,3,03,1987,198703,1987,4475374
59328,19.7452232,4,04,1987,198704,1987,4664509
59328,-6.64893612,5,05,1987,198705,1987,5585527
59328,0.284900283,6,06,1987,198706,1987,5214149
59328,8.52272734,7,07,1987,198707,1987,4872560
59328,10.4712039,8,08,1987,198708,1987,5287835
59328,9.47867334,9,09,1987,198709,1987,5841535
59328,-32.4675322,10,10,1987,198710,1987,6395235
59328,-17.3076928,11,11,1987,198711,1987,4318860
59328,23.2558146,12,12,1987,198712,1987,3571365
59328,-3.77358496,1,01,1988,198801,1988,4460798
59328,10.7843138,2,02,1988,198802,1988,4292466
59328,3.98230106,3,03,1988,198803,1988,4755379
59328,5.5319149,4,04,1988,198804,1988,4975215
59328,-0.806451589,5,05,1988,198805,1988,5250439
59328,17.4796745,6,06,1988,198806,1988,5208097
59328,-3.80622819,7,07,1988,198807,1988,6151618
59328,-19.4244608,8,08,1988,198808,1988,5917473
59328,-1.78571437,9,09,1988,198809,1988,4768036
59328,-10.0000001,10,10,1988,198810,1988,4958883
59328,-18.1818187,11,11,1988,198811,1988,4462994
59328,17.2839507,12,12,1988,198812,1988,3651541
59328,9.47368443,1,01,1989,198901,1989,4287825
59328,-0.961538497,2,02,1989,198902,1989,4694040
59328,1.94174759,3,03,1989,198903,1989,4648905
59328,10.4761906,4,04,1989,198904,1989,4774770
59328,12.0689653,5,05,1989,198905,1989,5274984
59328,-10.7692309,6,06,1989,198906,1989,5911620
59328,5.17241396,7,07,1989,198907,1989,5289571
59328,-1.63934417,8,08,1989,198908,1989,5563170
59328,7.5000003,9,09,1989,198909,1989,5471970
59328,4.65116277,10,10,1989,198910,1989,5927195
59328,2.96296291,11,11,1989,198911,1989,6202879
59328,-0.719424477,12,12,1989,198912,1989,6386668
59328,14.4927531,1,01,1990,199001,1990,6340721
59328,1.89873409,2,02,1990,199002,1990,7259666
59328,3.72670814,3,03,1990,199003,1990,7397507
59328,-5.38922139,4,04,1990,199004,1990,8164338
59328,22.1518993,5,05,1990,199005,1990,7724344
59328,-2.5906736,6,06,1990,199006,1990,9435432
59328,-5.31914905,7,07,1990,199007,1990,9224690
59328,-25,8,08,1990,199008,1990,8734015
59328,-0.374531839,9,09,1990,199009,1990,6550511
59328,0.751879718,10,10,1990,199010,1990,6636933
59328,11.9402982,11,11,1990,199011,1990,6686835
59328,2.66666673,12,12,1990,199012,1990,7485263
59328,18.8311681,1,01,1991,199101,1991,7686564
59328,4.37158458,2,02,1991,199102,1991,9134033
59328,-2.09424086,3,03,1991,199103,1991,9533335
59328,5.3475935,4,04,1991,199104,1991,9415029
59328,13.1979689,5,05,1991,199105,1991,9918507
59328,-16.5919289,6,06,1991,199106,1991,11200000
59328,1.07526882,7,07,1991,199107,1991,9423178
59328,5.31914905,8,08,1991,199108,1991,9524503
59328,-14.6464646,9,09,1991,199109,1991,10000000
59328,-3.84615399,10,10,1991,199110,1991,8606874
59328,0.923076924,11,11,1991,199111,1991,8275841
59328,19.5121944,12,12,1991,199112,1991,8352233
59328,22.1938774,1,01,1992,199201,1992,9959887
59328,6.05427958,2,02,1992,199202,1992,12200000
59328,-12.9921257,3,03,1992,199203,1992,12900000
59328,-3.167421,4,04,1992,199204,1992,11400000
59328,-6.54205605,5,05,1992,199205,1992,11000000
59328,14.0000001,6,06,1992,199206,1992,10300000
59328,4.82456125,7,07,1992,199207,1992,11800000
59328,-2.92887036,8,08,1992,199208,1992,12400000
59328,13.3620694,9,09,1992,199209,1992,12000000
59328,2.81368829,10,10,1992,199210,1992,13700000
59328,5.92592582,11,11,1992,199211,1992,14100000
59328,21.6783211,12,12,1992,199212,1992,14900000
59328,22.8160918,1,01,1993,199301,1993,18200000
59328,9.13348943,2,02,1993,199302,1993,22300000
59328,-1.28755365,3,03,1993,199303,1993,24400000
59328,-17.1956524,4,04,1993,199304,1993,24100000
59328,16.5571615,5,05,1993,199305,1993,19900000
59328,-0.789177045,6,06,1993,199306,1993,23200000
59328,-4.90909107,7,07,1993,199307,1993,22900000
59328,22.9665071,8,08,1993,199308,1993,21700000
59328,10.1167314,9,09,1993,199309,1993,26700000
59328,-10.5300352,10,10,1993,199310,1993,29600000
59328,-2.76679844,11,11,1993,199311,1993,26500000
59328,0.8130081,12,12,1993,199312,1993,25700000
59328,5.32258078,1,01,1994,199401,1994,25900000
59328,5.36398478,2,02,1994,199402,1994,27300000
59328,-1.81818176,3,03,1994,199403,1994,28700000
59328,-9.55555588,4,04,1994,199404,1994,28300000
59328,2.45901644,5,05,1994,199405,1994,25600000
59328,-6.4000003,6,06,1994,199406,1994,26200000
59328,1.39316237,7,07,1994,199407,1994,24500000
59328,10.9704643,8,08,1994,199408,1994,24500000
59328,-6.4638786,9,09,1994,199409,1994,27100000
59328,1.1138211,10,10,1994,199410,1994,25500000
59328,1.60965789,11,11,1994,199411,1994,25700000
59328,1.18811885,12,12,1994,199412,1994,26200000
59328,8.70450065,1,01,1995,199501,1995,26400000
59328,14.9549544,2,02,1995,199502,1995,28700000
59328,6.42633215,3,03,1995,199503,1995,32900000
59328,20.689249,4,04,1995,199504,1995,35100000
59328,9.64590982,5,05,1995,199505,1995,42400000
59328,12.8062367,6,06,1995,199506,1995,46500000
59328,2.72852909,7,07,1995,199507,1995,52100000
59328,-5.57692312,8,08,1995,199508,1995,53500000
59328,-1.83299389,9,09,1995,199509,1995,50500000
59328,16.0414934,10,10,1995,199510,1995,49500000
59328,-12.8801435,11,11,1995,199511,1995,57400000
59328,-6.77618086,12,12,1995,199512,1995,50000000
59328,-2.60022022,1,01,1996,199601,1996,46600000
59328,6.47807643,2,02,1996,199602,1996,45400000
59328,-3.29436772,3,03,1996,199603,1996,48300000
59328,19.1912085,4,04,1996,199604,1996,46800000
59328,11.4391141,5,05,1996,199605,1996,55700000
59328,-2.73178816,6,06,1996,199606,1996,62100000
59328,2.36595739,7,07,1996,199607,1996,60500000
59328,6.23960048,8,08,1996,199608,1996,61900000
59328,19.5771337,9,09,1996,199609,1996,65800000
59328,15.1800916,10,10,1996,199610,1996,78300000
59328,15.4721275,11,11,1996,199611,1996,90200000
59328,3.20197046,12,12,1996,199612,1996,104000000
59328,23.9522666,1,01,1997,199701,1997,107000000
59328,-12.5577807,2,02,1997,199702,1997,133000000
59328,-1.93832591,3,03,1997,199703,1997,116000000
59328,10.0988321,4,04,1997,199704,1997,114000000
59328,-1.06122447,5,05,1997,199705,1997,125000000
59328,-6.39438927,6,06,1997,199706,1997,124000000
59328,29.5266628,7,07,1997,199707,1997,116000000
59328,0.340367598,8,08,1997,199708,1997,150000000
59328,0.203527813,9,09,1997,199709,1997,151000000
59328,-16.5551797,10,10,1997,199710,1997,151000000
59328,0.811688323,11,11,1997,199711,1997,126000000
59328,-9.50080529,12,12,1997,199712,1997,127000000
